agent_id,status,svi,main_mode,evacuation_time,fail_reason
99,EVACUATING,0.7820121194987226,PRIV_CAR_DRIVER,3600,
100,EVACUATING,0.7820121194987226,PRIV_CAR_DRIVER,3600,
101,EVACUATING,0.7974570748201814,PRIV_CAR_DRIVER,3600,
102,EVACUATING,0.7974570748201814,PRIV_CAR_DRIVER,3600,
103,EVACUATING,0.5767058335497648,PRIV_CAR_DRIVER,3600,
104,EVACUATING,0.5767058335497648,PRIV_CAR_DRIVER,3600,
105,EVACUATING,0.8599794583518294,PRIV_CAR_DRIVER,3600,
106,EVACUATING,0.8599794583518294,PRIV_CAR_DRIVER,3600,
107,EVACUATING,0.8599794583518294,PRIV_CAR_DRIVER,3600,
108,EVACUATING,0.5590575649661249,PRIV_CAR_DRIVER,3600,
109,EVACUATING,0.5590575649661249,PRIV_CAR_DRIVER,3600,
110,EVACUATING,0.5590575649661249,PRIV_CAR_DRIVER,3600,
111,EVACUATING,0.5590575649661249,PRIV_CAR_DRIVER,3600,
112,EVACUATING,0.5590575649661249,PRIV_CAR_DRIVER,3600,
113,EVACUATING,0.5590575649661249,PRIV_CAR_DRIVER,3600,
114,EVACUATING,0.6465449027200868,PRIV_CAR_DRIVER,3600,
115,EVACUATING,0.6465449027200868,PRIV_CAR_DRIVER,3600,
116,ARRIVED,0.5756638143056007,PRIV_CAR_DRIVER,3060,
117,ARRIVED,0.5756638143056007,PRIV_CAR_DRIVER,3060,
118,EVACUATING,0.6500757100260578,PRIV_CAR_DRIVER,3600,
119,ARRIVED,0.6699948756451263,PRIV_CAR_DRIVER,2040,
120,ARRIVED,0.6699948756451263,PRIV_CAR_DRIVER,2040,
121,EVACUATING,0.6658665268346639,PRIV_CAR_DRIVER,3600,
122,EVACUATING,0.6658665268346639,PRIV_CAR_DRIVER,3600,
123,EVACUATING,0.6658665268346639,PRIV_CAR_DRIVER,3600,
124,EVACUATING,0.6658665268346639,PRIV_CAR_DRIVER,3600,
